Country,Year,PrevalenceHIV,Income,geo,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,population
Brunei,2010,NA,70636,brn,asia,east_asia_pacific,east_asia_pacific,g77,4.5,114.66667,1984-09-21T00:00:00Z,East Asia & Pacific,High income,389000
Brunei,2011,NA,71991,brn,asia,east_asia_pacific,east_asia_pacific,g77,4.5,114.66667,1984-09-21T00:00:00Z,East Asia & Pacific,High income,394000
Bulgaria,1990,0.06,9333,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8840000
Bulgaria,1991,0.06,8630,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8770000
Bulgaria,1992,0.06,8089,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8680000
Bulgaria,1993,0.06,8033,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8580000
Bulgaria,1994,0.06,8207,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8470000
Bulgaria,1995,0.06,8479,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8380000
Bulgaria,1996,0.06,8659,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8290000
Bulgaria,1997,0.06,8617,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8210000
Bulgaria,1998,0.06,8976,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8140000
Bulgaria,1999,0.06,8516,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8070000
Bulgaria,2000,0.06,9075,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,8000000
Bulgaria,2001,0.06,9596,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7930000
Bulgaria,2002,0.06,10220,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7870000
Bulgaria,2003,0.06,10829,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7800000
Bulgaria,2004,0.1,11602,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7740000
Bulgaria,2005,0.1,12359,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7680000
Bulgaria,2006,0.1,13228,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7620000
Bulgaria,2007,0.1,14430,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7570000
Bulgaria,2008,0.1,15368,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7510000
Bulgaria,2009,0.1,14692,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7460000
Bulgaria,2010,0.1,14886,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7400000
Bulgaria,2011,0.1,15278,bgr,europe,europe_east,europe_central_asia,others,42.66667,25.25,1955-12-14T00:00:00Z,Europe & Central Asia,Upper middle income,7360000
Burkina Faso,1990,3.9,821,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,8810000
Burkina Faso,1991,4,872,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,9050000
Burkina Faso,1992,3.9,851,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,9300000
Burkina Faso,1993,3.8,857,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,9550000
Burkina Faso,1994,3.6,845,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,9820000
Burkina Faso,1995,3.4,869,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,10100000
Burkina Faso,1996,3.2,938,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,10400000
Burkina Faso,1997,2.9,970,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,10700000
Burkina Faso,1998,2.7,1012,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,11000000
Burkina Faso,1999,2.5,1057,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,11300000
Burkina Faso,2000,2.3,1046,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,11600000
Burkina Faso,2001,2.1,1084,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,11900000
Burkina Faso,2002,1.9,1099,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,12300000
Burkina Faso,2003,1.7,1150,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,12700000
Burkina Faso,2004,1.6,1167,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,13000000
Burkina Faso,2005,1.5,1232,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,13400000
Burkina Faso,2006,1.4,1271,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,13800000
Burkina Faso,2007,1.3,1304,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,14300000
Burkina Faso,2008,1.2,1358,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,14700000
Burkina Faso,2009,1.2,1358,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,15100000
Burkina Faso,2010,1.2,1431,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,15600000
Burkina Faso,2011,1.1,1481,bfa,africa,africa_sub_saharan,sub_saharan_africa,g77,12.5,-1.66667,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,16100000
Burundi,1990,3.9,1051,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,5420000
Burundi,1991,4.5,1075,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,5540000
Burundi,1992,5.1,1062,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,5660000
Burundi,1993,5.5,975,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,5770000
Burundi,1994,5.8,921,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,5870000
Burundi,1995,5.9,835,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,5960000
Burundi,1996,5.9,758,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,6040000
Burundi,1997,5.8,737,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,6110000
Burundi,1998,5.7,763,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,6190000
Burundi,1999,5.4,744,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,6280000
Burundi,2000,5.2,723,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,6400000
Burundi,2001,5,720,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,6560000
Burundi,2002,4.7,731,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,6740000
Burundi,2003,4.5,700,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,6950000
Burundi,2004,4.2,709,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,7180000
Burundi,2005,4,692,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,7420000
Burundi,2006,3.8,704,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,7680000
Burundi,2007,3.6,713,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,7940000
Burundi,2008,3.5,723,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,8210000
Burundi,2009,1.6,723,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,8490000
Burundi,2010,1.4,725,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,8770000
Burundi,2011,1.3,731,bdi,africa,africa_sub_saharan,sub_saharan_africa,g77,-3.5,30,1962-09-18T00:00:00Z,Sub-Saharan Africa,Low income,9040000
Cambodia,1990,0.5,996,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,8970000
Cambodia,1991,0.8,1055,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,9290000
Cambodia,1992,1,1096,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,9620000
Cambodia,1993,1.2,1004,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,9970000
Cambodia,1994,1.3,1058,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,10300000
Cambodia,1995,1.4,1091,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,10700000
Cambodia,1996,1.4,1117,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,11000000
Cambodia,1997,1.4,1148,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,11300000
Cambodia,1998,1.4,1176,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,11600000
Cambodia,1999,1.4,1285,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,11900000
Cambodia,2000,1.3,1368,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,12200000
Cambodia,2001,1.2,1448,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,12400000
Cambodia,2002,1.1,1516,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,12600000
Cambodia,2003,0.9,1617,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,12900000
Cambodia,2004,0.8,1755,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,13100000
Cambodia,2005,0.8,1957,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,13300000
Cambodia,2006,0.7,2136,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,13500000
Cambodia,2007,0.6,2321,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,13700000
Cambodia,2008,0.6,2442,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,13900000
Cambodia,2009,0.6,2409,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,14100000
Cambodia,2010,0.6,2513,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,14300000
Cambodia,2011,0.6,2646,khm,asia,east_asia_pacific,east_asia_pacific,g77,13,105,1955-12-14T00:00:00Z,East Asia & Pacific,Lower middle income,14500000
Cameroon,1990,0.6,2768,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,11700000
Cameroon,1991,1,2586,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,12100000
Cameroon,1992,1.6,2434,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,12400000
Cameroon,1993,2.5,2177,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,12800000
Cameroon,1994,3.4,2160,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,13100000
Cameroon,1995,4.2,2188,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,13500000
Cameroon,1996,4.8,2233,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,13800000
Cameroon,1997,5.1,2289,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,14200000
Cameroon,1998,5.3,2338,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,14500000
Cameroon,1999,5.4,2369,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,14900000
Cameroon,2000,5.5,2404,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,15300000
Cameroon,2001,5.5,2447,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,15700000
Cameroon,2002,5.5,2480,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,16100000
Cameroon,2003,5.5,2514,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,16500000
Cameroon,2004,5.4,2540,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,17000000
Cameroon,2005,5.4,2532,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,17400000
Cameroon,2006,5.4,2547,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,17900000
Cameroon,2007,5.4,2564,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,18400000
Cameroon,2008,5.3,2571,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,18900000
Cameroon,2009,4.8,2554,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,19400000
Cameroon,2010,4.7,2571,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,20000000
Cameroon,2011,4.6,2610,cmr,africa,africa_sub_saharan,sub_saharan_africa,g77,6,12.5,1960-09-20T00:00:00Z,Sub-Saharan Africa,Lower middle income,20500000
Canada,1990,0.1,31163,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,27700000
Canada,1991,0.2,30090,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,28000000
Canada,1992,0.2,29977,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,28400000
Canada,1993,0.2,30424,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,28700000
Canada,1994,0.2,31505,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,29000000
Canada,1995,0.2,32101,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,29300000
Canada,1996,0.2,32290,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,29600000
Canada,1997,0.2,33310,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,29900000
Canada,1998,0.2,34389,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,30200000
Canada,1999,0.2,35810,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,30500000
Canada,2000,0.2,37314,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,30700000
Canada,2001,0.2,37563,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,31000000
Canada,2002,0.2,38270,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,31300000
Canada,2003,0.2,38621,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,31600000
Canada,2004,0.2,39436,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,31900000
Canada,2005,0.2,40284,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,32300000
Canada,2006,0.2,41012,can,americas,america_north,america,oecd,60.10867,-113.64258,1945-11-09T00:00:00Z,North America,High income,32600000
